5776,Pitangueiras  SP,imagens/destinos/76.bmp,2,12000,1,34,11,31,13,1,1,3,4,529.98,28,2,1,0,1,22,2,1,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
5017,Praia de Codos  RJ,imagens/destinos/17.bmp,4,9600,0,32,64,13,13,0,1,3,3,872.74,40,24,1,0,1,66,2,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
2588,João Fernandes  RJ,imagens/destinos/88.bmp,2,30000,1,88,64,61,13,0,0,1,1,420.71,78,4,0,0,1,81,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,1
4790,Costa Dourada  BA,imagens/destinos/90.bmp,0,0,1,63,95,47,13,1,1,0,4,175.94,0,0,1,0,1,49,2,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0
2977,Itagua  SP,imagens/destinos/77.bmp,2,9600,0,56,45,37,13,0,0,1,7,615.53,20,4,0,1,1,85,2,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1
1270,Mucuri  BA,imagens/destinos/70.bmp,1,12000,1,32,72,23,13,0,0,1,3,202.48,39,0,1,1,1,133,2,1,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0
199,Guaeca  SP,imagens/destinos/99.bmp,4,9600,1,14,46,37,13,0,1,0,2,556.86,16,4,0,1,1,51,1,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
1528,Praias da Ilha do Boi  ES,imagens/destinos/28.bmp,5,9600,1,40,74,14,13,1,1,4,3,885.26,160,0,1,1,1,40,2,1,1,0,0,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0
4892,Cigana  SC,imagens/destinos/92.bmp,5,50000,1,50,12,28,13,0,1,1,3,922.21,25,10,1,1,0,23,2,0,1,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
2025,Barra  BA,imagens/destinos/25.bmp,2,30000,1,33,7,37,13,0,1,5,1,340.83,60,6,0,1,0,80,1,0,0,1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0
3842,Praia de Icarai  RJ,imagens/destinos/42.bmp,0,0,0,35,42,36,13,1,0,5,4,118.37,0,0,1,0,1,33,1,1,1,1,0,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,0
5855,Praia Grande  SC,imagens/destinos/55.bmp,3,12000,0,31,127,14,13,0,1,3,3,572.8,90,12,0,0,1,24,2,1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
4549,Ilhas de Bombinhas  SC,imagens/destinos/49.bmp,5,7500,0,65,34,11,13,1,1,3,4,1194.48,90,15,0,1,1,79,2,1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,0
5815,Praia de Itaipu  RJ,imagens/destinos/15.bmp,5,12000,0,29,75,0.5,13,1,1,8,2,863.2,90,5,1,1,1,47,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,1
3922,Toque Toque Grande  SP,imagens/destinos/22.bmp,0,0,0,30,10,29,13,1,1,3,2,160.99,0,0,1,0,0,44,1,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
5851,Praia do Tombo  SP,imagens/destinos/51.bmp,0,0,1,55,76,23,13,0,1,1,3,197.58,0,0,1,0,1,76,2,0,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
4349,Porto de Galinhas  PE,imagens/destinos/49.bmp,1,9600,1,52,72,21,13,1,1,0,6,305.83,33,1,0,1,1,97,2,1,0,0,1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
4214,Praia da Fazenda  SP,imagens/destinos/14.bmp,0,0,1,53,75,24,13,0,0,3,2,154.08,0,0,1,0,1,39,2,1,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
4637,Praia de Manguinhos  RJ,imagens/destinos/37.bmp,5,12000,0,70,69,50,13,1,1,4,1,1007.05,90,25,1,0,1,65,2,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
5538,Canoa Quebrada  CE,imagens/destinos/38.bmp,6,7500,0,39,48,0.5,13,1,1,4,2,1246.68,162,36,1,0,1,80,1,0,1,1,1,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0
5893,Toque Toque Pequeno  SP,imagens/destinos/93.bmp,0,0,1,36,5,17,13,0,0,0,4,163.62,0,0,1,0,0,36,2,0,1,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0
4921,Gamboa  SC,imagens/destinos/21.bmp,5,7500,0,75,18,31,13,0,1,0,4,537.02,155,0,1,0,1,25,2,0,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1
1996,Formosa  CE,imagens/destinos/96.bmp,5,9600,0,50,50,55,13,1,1,0,3,565.67,105,0,0,0,1,33,1,1,0,1,1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,0
314,Praia do Cachadaco  RJ,imagens/destinos/14.bmp,3,7500,0,77,16,30,13,1,1,3,3,524.84,54,15,1,1,1,32,1,1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,0
3978,Mundaú  CE,imagens/destinos/78.bmp,4,15000,0,11,35,52,13,0,1,1,3,590.79,80,8,0,0,1,45,1,0,1,1,0,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0
2870,Taperapuã  BA,imagens/destinos/70.bmp,0,0,1,35,70,24,13,1,0,4,2,95.61,0,0,1,0,1,108,1,1,0,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0
3308,Cacupe  SC,imagens/destinos/08.bmp,1,12000,0,41,62,5,13,1,1,2,1,233.42,6,2,0,0,0,107,2,1,0,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,0
2252,Praia das Flexas  RJ,imagens/destinos/52.bmp,4,30000,1,41,85,42,13,1,1,0,7,847.97,132,16,0,1,1,22,1,0,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,0
5519,Tamandaré  PE,imagens/destinos/19.bmp,4,9600,1,57,55,34,13,1,1,4,1,349.68,140,20,1,0,1,56,1,1,1,0,0,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
4359,Fontes  CE,imagens/destinos/59.bmp,2,7500,0,46,100,38,13,1,0,1,5,504.89,28,12,0,1,0,29,2,1,1,1,0,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,0
1656,Itapuã  BA,imagens/destinos/56.bmp,0,0,0,57,15,32,13,1,1,5,1,155.81,0,0,1,0,0,18,1,0,0,1,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1
2585,Itapiruba  SC,imagens/destinos/85.bmp,5,7500,1,54,75,38,13,0,1,4,1,606.42,130,0,0,0,0,58,2,0,1,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
3446,Praia de Geriba  RJ,imagens/destinos/46.bmp,3,19200,1,51,56,0.5,13,0,1,4,2,559.11,39,0,0,0,1,25,2,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
317,Praia do Cepilho  RJ,imagens/destinos/17.bmp,3,30000,0,62,76,49,13,1,0,2,4,549.45,30,3,0,1,0,100,2,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,0
2790,Jericoacoara  CE,imagens/destinos/90.bmp,1,12000,1,55,68,37,13,1,1,0,3,224.36,15,4,0,1,1,38,1,0,1,0,1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1
5382,Pitangueiras  SP,imagens/destinos/82.bmp,0,0,0,36,40,0.5,13,1,0,1,3,127.7,0,0,1,1,1,6,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
1159,Saquinho  SC,imagens/destinos/59.bmp,0,0,1,65,3,48,13,0,0,3,4,190.04,0,0,1,0,1,99,2,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0
1750,Farol de Santa Marta  SC,imagens/destinos/50.bmp,0,0,1,59,19,35,13,0,1,5,3,118.36,0,0,0,0,0,74,1,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,0
292,Praia dos Rancho  RJ,imagens/destinos/92.bmp,1,9600,1,57,89,44,13,0,0,2,2,268.39,28,3,1,0,0,195,1,0,0,1,0,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,0
2836,Itaparica  BA,imagens/destinos/36.bmp,1,7500,0,40,70,65,13,1,1,5,2,151.89,23,5,0,1,0,65,2,1,0,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1
2616,Paúba  SP,imagens/destinos/16.bmp,2,50000,0,76,128,28,13,1,0,7,3,561.4,54,8,0,1,1,45,1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
1120,Praia do Siriú  SC,imagens/destinos/20.bmp,3,50000,0,21,11,20,13,1,0,0,4,519.29,15,6,1,0,1,97,1,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1
3059,Praia de Jacone  RJ,imagens/destinos/59.bmp,1,15000,0,44,23,23,13,1,0,3,3,241.96,18,2,0,1,1,99,2,0,1,0,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
1700,Arrastão  SP,imagens/destinos/100.bmp,5,12000,1,62,32,27,13,0,1,0,1,943.76,85,15,0,0,0,6,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
1282,Porto da Barra  BA,imagens/destinos/82.bmp,6,12000,0,60,36,36,13,1,1,1,6,927.36,204,0,0,1,0,59,1,0,1,1,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
4988,Pitangueiras  SP,imagens/destinos/88.bmp,4,9600,0,46,39,44,13,0,1,3,3,638.8,56,0,0,1,1,67,2,0,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
679,Praia de Barra Nova  RJ,imagens/destinos/79.bmp,3,50000,1,57,26,38,13,1,0,6,1,425.2,36,6,1,0,0,56,2,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,1
485,Nativos  BA,imagens/destinos/85.bmp,5,15000,1,75,57,28,13,1,1,6,4,934.63,135,15,0,0,0,105,1,0,0,1,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1
322,Praia do Forte  SC,imagens/destinos/22.bmp,5,50000,1,64,119,43,13,1,1,0,6,818.27,165,0,1,1,1,33,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1
240,Mangues  RJ,imagens/destinos/40.bmp,2,7500,0,65,49,22,13,1,1,3,4,467.15,88,6,0,0,0,72,1,1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,0
5148,Formosa  CE,imagens/destinos/48.bmp,2,19200,0,44,120,21,13,1,1,3,3,398.66,14,8,0,1,0,120,2,0,0,0,1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,0
267,Praia Brava  SP,imagens/destinos/67.bmp,0,0,1,54,39,17,13,1,0,0,2,196.63,0,0,1,1,0,96,2,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
808,Baleia  CE,imagens/destinos/08.bmp,3,23000,0,70,71,39,13,0,0,3,2,753.47,15,12,0,1,0,10,2,0,1,1,1,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,1
3056,Praia de Itaguacu  SC,imagens/destinos/56.bmp,4,50000,0,49,34,39,13,0,1,2,4,579.78,292,20,0,1,1,46,2,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,0
2528,Cigana  SC,imagens/destinos/28.bmp,2,7500,0,61,137,49,13,1,0,5,6,391.32,42,6,0,0,0,69,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
2649,Praia de Barra Nova  RJ,imagens/destinos/49.bmp,2,12000,1,27,123,26,13,0,1,1,4,375.85,16,10,0,1,0,4,1,0,1,0,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
45,Taíba  CE,imagens/destinos/45.bmp,1,12000,0,63,60,59,13,0,1,2,2,274.13,29,2,1,0,0,21,1,1,0,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,0
2797,Náutico  CE,imagens/destinos/97.bmp,0,0,1,46,112,59,13,0,1,2,2,131.57,0,0,1,1,0,52,2,0,1,1,1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,1
4356,Canoa Quebrada  CE,imagens/destinos/56.bmp,1,50000,1,17,60,13,13,0,1,0,4,245.5,27,2,1,1,1,57,2,0,0,0,1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1
1008,Itamambuca  SP,imagens/destinos/08.bmp,1,7500,1,52,127,20,13,1,1,2,5,246.7,55,0,0,1,1,68,1,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1
2351,Vermelha  RJ,imagens/destinos/51.bmp,5,19200,1,48,85,16,13,1,1,0,5,1047.47,130,15,1,1,1,31,2,1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
377,Toque Toque Pequeno  SP,imagens/destinos/77.bmp,2,30000,0,49,117,28,13,1,0,6,2,514.89,4,6,1,1,0,126,2,0,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
3709,Castelhanos  SP,imagens/destinos/09.bmp,1,50000,1,68,30,50,13,0,1,3,6,309.97,11,6,1,1,1,57,2,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
2874,Três Coqueiros  BA,imagens/destinos/74.bmp,0,0,1,13,48,16,13,0,1,4,1,114.98,0,0,1,0,1,54,2,0,1,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0
1774,Grumari  RJ,imagens/destinos/74.bmp,1,12000,0,58,87,7,13,0,0,0,3,354.57,32,4,1,0,1,135,2,0,1,0,1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,1
3772,Joaquina  SC,imagens/destinos/72.bmp,0,0,1,54,44,38,13,1,0,5,3,154.97,0,0,0,1,1,57,1,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,0
1283,Prado  BA,imagens/destinos/83.bmp,1,9600,1,47,13,0.5,13,0,0,5,1,274.38,33,4,0,1,0,41,1,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
4423,Mundaí  BA,imagens/destinos/23.bmp,0,0,1,45,128,42,14,1,1,4,4,173.82,0,0,1,0,0,12,1,0,0,1,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1
2650,Praia de Bombinhas  SC,imagens/destinos/50.bmp,0,0,0,54,113,36,14,0,0,6,3,171.79,0,0,0,1,0,72,2,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1
1046,Picinguaba  SP,imagens/destinos/46.bmp,1,50000,1,43,1,17,14,0,1,2,3,307.5,13,0,1,1,0,123,2,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
4008,Guaibim  BA,imagens/destinos/08.bmp,0,0,0,71,129,39,14,1,0,4,3,101.38,0,0,0,0,1,37,2,0,0,1,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
5027,Praia de Itaipu  RJ,imagens/destinos/27.bmp,0,0,0,51,64,28,14,1,0,2,2,114.62,0,0,1,1,1,32,1,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
3035,Praia da Ilha do Campeche  SC,imagens/destinos/35.bmp,0,0,0,71,69,0.5,14,0,1,4,3,187.31,0,0,0,1,0,45,1,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,0
5445,Praia do Lazaro  SP,imagens/destinos/45.bmp,3,12000,0,84,62,22,14,1,1,2,2,461.6,51,0,0,0,0,79,2,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
3103,Praia Lazareto  RJ,imagens/destinos/03.bmp,3,7500,1,67,83,31,14,0,1,1,3,579.62,117,3,1,0,1,41,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,1
4147,Ilha de Toque-Toque Grande  SP,imagens/destinos/47.bmp,2,30000,0,77,85,13,14,1,0,7,1,315.26,26,0,0,1,0,3,2,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1
5259,Barra da Lagoa  SC,imagens/destinos/59.bmp,2,12000,0,62,59,45,14,0,0,2,5,386.02,66,2,0,1,1,77,1,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0
1191,Macaraípe  PE,imagens/destinos/91.bmp,1,50000,0,37,95,23,14,0,1,1,5,378.26,14,2,1,1,0,90,1,0,1,1,1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
4879,Cachoeira da Brava  SP,imagens/destinos/79.bmp,4,9600,0,67,95,22,14,0,1,3,4,747.21,64,28,0,0,1,74,1,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
2991,Lagoa de Jacone  RJ,imagens/destinos/91.bmp,5,50000,0,49,89,30,14,0,1,0,1,814.31,160,15,0,0,1,29,1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,0
1457,Praia da Fortaleza  PR,imagens/destinos/57.bmp,3,15000,0,44,68,0.5,14,1,0,3,1,628.74,9,24,1,0,1,114,1,0,1,1,1,0,1,-1,-1,-1,-1,-1,1,-1,-1,-1,0
3848,Praia de Jurujuba  RJ,imagens/destinos/48.bmp,0,0,1,61,41,0.5,14,0,1,1,2,121.43,0,0,0,0,0,108,1,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,1
571,Ferrugem  SC,imagens/destinos/71.bmp,0,0,0,73,27,23,14,0,1,0,1,150.67,0,0,0,0,0,156,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1
4964,Lagoinha do Leste  SC,imagens/destinos/64.bmp,1,19200,1,37,7,43,14,0,1,0,5,298.12,9,1,0,1,0,54,2,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0
2491,Iperoig  SP,imagens/destinos/91.bmp,4,7500,0,46,89,37,14,1,1,6,1,649.41,120,12,1,0,1,1,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
4418,Lagoa Pequena  BA,imagens/destinos/18.bmp,0,0,1,64,54,8,14,0,0,5,3,115.22,0,0,0,1,1,7,2,1,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1
5002,Praia da Fazenda  SP,imagens/destinos/02.bmp,1,15000,0,62,103,26,14,1,1,1,2,423.66,5,0,1,0,0,21,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1
2845,Mucugê  BA,imagens/destinos/45.bmp,0,0,0,30,52,46,14,0,0,4,1,202.27,0,0,0,0,1,76,1,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0
4313,Solidão  SC,imagens/destinos/13.bmp,0,0,0,47,21,34,14,0,1,0,4,56.04,0,0,0,0,0,67,2,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1
804,Rio Doce  PE,imagens/destinos/04.bmp,6,23000,0,37,110,48,14,0,1,1,4,1122.84,102,30,1,0,1,9,1,0,0,0,0,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,0
4938,Ilha do Mel  PR,imagens/destinos/38.bmp,1,15000,0,46,22,37,14,0,0,3,2,340.86,30,3,0,1,0,57,2,0,0,1,0,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,1
5521,Cupe  PE,imagens/destinos/21.bmp,3,9600,1,61,56,46,14,0,1,6,1,353.73,42,6,0,0,1,75,2,0,0,0,0,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,1
572,Flamengo  RJ,imagens/destinos/72.bmp,2,7500,0,18,105,28,14,0,1,3,3,340.81,36,4,0,1,1,51,1,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,0
4259,Praia do Engenho  SP,imagens/destinos/59.bmp,1,7500,1,47,68,34,14,0,0,2,5,296.18,24,6,0,1,1,95,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
2610,Naufragados  SC,imagens/destinos/10.bmp,3,50000,1,78,30,65,14,0,1,0,2,406.54,30,15,0,0,0,39,2,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0
2328,Ribanceira  SC,imagens/destinos/28.bmp,1,19200,1,52,88,21,14,1,0,3,2,243.79,9,6,0,1,1,65,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1
986,Grumari  RJ,imagens/destinos/86.bmp,1,19200,0,66,64,19,14,1,0,1,1,216.45,40,4,0,1,1,59,1,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,0
1702,Astúrias  SP,imagens/destinos/02.bmp,0,0,1,36,18,38,14,1,1,4,3,169.17,0,0,1,1,0,138,1,0,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1
2173,Ibiraquera  SC,imagens/destinos/73.bmp,5,50000,1,65,14,33,14,1,1,2,2,1007.66,75,15,1,1,0,48,2,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1
3545,Praias do Nordeste  MA,imagens/destinos/45.bmp,3,50000,1,46,82,19,14,0,0,1,3,387.49,42,3,0,1,0,81,2,1,1,0,1,0,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0
3439,Praia de Camboinhas  RJ,imagens/destinos/39.bmp,3,7500,1,24,123,26,14,1,0,5,8,795.22,45,6,1,0,0,104,2,1,0,0,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
2309,Praia Grande  SC,imagens/destinos/09.bmp,0,0,0,39,78,50,14,1,1,1,3,207.48,0,0,0,1,1,30,1,1,0,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
1486,Praia de Mariscal  SC,imagens/destinos/86.bmp,0,0,1,33,82,23,14,1,1,3,4,131.86,0,0,1,1,0,48,2,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1
509,Trancoso  BA,imagens/destinos/09.bmp,5,9600,0,25,12,0.5,14,0,1,4,1,517.83,155,0,1,0,1,24,2,0,0,0,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
4394,Caraíva  BA,imagens/destinos/94.bmp,6,15000,0,68,18,18,14,0,1,2,2,1006.86,78,0,0,1,0,9,2,1,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0
1121,Praia do Sossego  RJ,imagens/destinos/21.bmp,0,0,0,61,93,18,14,1,0,1,3,201.99,0,0,1,0,1,6,2,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,1
3147,Calhau  MA,imagens/destinos/47.bmp,2,23000,0,53,69,62,14,0,1,5,4,323.2,56,2,0,1,1,23,1,0,1,1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1
1735,Camburi  ES,imagens/destinos/35.bmp,0,0,0,69,81,19,14,0,0,2,2,137.98,0,0,1,1,1,28,2,1,1,0,0,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1
2849,Nativos  BA,imagens/destinos/49.bmp,2,12000,0,38,89,60,14,0,0,1,4,481.07,50,0,1,0,1,21,1,0,0,0,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1
5638,Armacão  SC,imagens/destinos/38.bmp,1,7500,0,61,116,15,14,0,1,5,1,416.53,41,0,0,0,0,29,1,0,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0
441,Amaralina  BA,imagens/destinos/41.bmp,2,7500,1,65,28,63,14,0,1,0,5,241.85,12,10,0,1,0,28,1,0,1,1,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
4948,Itamambuca  SP,imagens/destinos/48.bmp,1,19200,1,41,49,9,14,0,1,5,2,229.69,49,3,0,0,1,12,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1
3167,Porto de Galinhas  PE,imagens/destinos/67.bmp,3,30000,1,50,105,0.5,14,0,1,4,2,598.76,39,0,0,0,1,26,2,0,1,0,1,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,0
3396,Mocambique  SC,imagens/destinos/96.bmp,1,15000,0,58,48,40,14,1,1,3,4,366.89,37,4,1,0,1,90,2,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1
2867,Segunda Praia  BA,imagens/destinos/67.bmp,2,15000,1,45,1,32,14,0,1,8,5,416.87,36,10,1,1,1,19,2,0,1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0
2446,Jairí  BA,imagens/destinos/46.bmp,4,7500,1,22,26,35,14,0,1,1,3,519.1,184,20,0,1,1,34,1,1,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0
773,Trindade  RJ,imagens/destinos/73.bmp,0,0,1,58,57,43,14,0,1,3,2,99.08,0,0,0,0,1,21,1,0,0,1,0,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,0
1294,Taperapuã  BA,imagens/destinos/94.bmp,0,0,1,63,66,59,14,1,1,3,3,73.82,0,0,1,0,0,105,2,0,1,1,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
4119,Florianopolis  SC,imagens/destinos/19.bmp,0,0,1,67,58,38,14,1,0,3,2,171.74,0,0,0,0,1,88,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0
3269,Vilas do Atlântico  BA,imagens/destinos/69.bmp,5,15000,0,40,26,13,14,0,1,2,4,617.43,90,10,0,1,0,23,2,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
742,Praias de Santos  SP,imagens/destinos/42.bmp,6,7500,1,51,3,31,14,1,1,0,4,887.08,144,24,1,0,1,68,2,1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0
4079,Barra do Sahy  SP,imagens/destinos/79.bmp,3,12000,1,59,92,47,14,1,1,5,2,450.19,69,21,0,1,1,101,2,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
3999,Canabrava  BA,imagens/destinos/99.bmp,1,7500,0,54,105,35,14,0,0,1,3,371.76,7,3,1,0,1,34,2,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
3294,Bertioga  SP,imagens/destinos/94.bmp,2,50000,0,47,90,46,14,1,0,3,1,366.59,90,10,1,1,1,102,2,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1
4247,Praia de Porto Belo  RJ,imagens/destinos/47.bmp,1,19200,1,61,71,50,14,0,1,0,2,271.23,32,0,0,0,0,15,1,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
1448,Praia Brava  SC,imagens/destinos/48.bmp,0,0,0,50,43,19,14,1,0,4,4,208.53,0,0,0,0,1,34,2,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0
5022,Praia de Geriba  RJ,imagens/destinos/22.bmp,4,23000,1,56,126,46,14,1,1,4,6,672.96,48,0,0,0,1,80,1,1,0,1,0,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
535,Barra do Una  SP,imagens/destinos/35.bmp,3,7500,0,68,103,28,14,0,1,3,7,666.25,102,21,1,0,1,24,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
